Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007773,Open University,B,11,Computer Science and Informatics,,,,EU government bodies,"1,425,648","1,427,507","1,230,404","1,286,453","9,005,177"
10007773,Open University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007773,Open University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007773,Open University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"2,873",0,"12,106","9,057","63,405"
10007773,Open University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),533,"3,134","1,541","1,624","11,374"
10007773,Open University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"21,859",0,"26,749","22,229","155,608"
10007773,Open University,B,11,Computer Science and Informatics,,,,Non-EU other,"96,829","104,335","38,239","56,051","392,362"
10007773,Open University,B,11,Computer Science and Informatics,,,,Total income,"2,349,371","3,211,110","2,683,832","2,711,377","18,979,643"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,809,184","3,292,368","4,444,080","4,188,850","29,321,953"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"218,571","398,604","347,735","336,550","2,355,851"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"154,325","110,232","771,629"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","1,806,419","1,544,650","1,261,605","1,379,870","9,659,094"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"1,911,576","48,675","307,850","2,154,951"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","301,977","203,337","409,947","365,007","2,555,049"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"18,081","12,915","90,408"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,EU government bodies,"2,524,072","2,765,451","2,528,748","2,561,894","17,933,263"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","64,097","12,816","247,723","187,932","1,315,528"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"26,026","18,590","130,130"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),"184,536","338,824","156,096","186,263","1,303,842"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"345,678","306,057","374,962","360,935","2,526,548"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,Non-EU other,"604,450","449,530","719,652","664,606","4,652,244"
10007774,University of Oxford,B,11,Computer Science and Informatics,,,,Total income,"9,858,984","11,223,213","10,737,658","10,681,498","74,770,490"
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","58,657",0,"8,578","14,507","101,551"
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"9,551",0,"19,669","15,413","107,896"
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","81,491","72,705","42,697","52,525","367,681"
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","28,743","72,705","21,211","29,643","207,503"
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,EU government bodies,"-18,068","22,147","308,097","220,652","1,544,566"
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),"21,257",0,0,"3,036","21,257"
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10004930,Oxford Brookes University,B,11,Computer Science and Informatics,,,,Total income,"181,631","167,557","400,253","335,779","2,350,454"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","409,109","461,423","180,906","253,580","1,775,064"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"6,841","4,886","34,206"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,UK-based charities (other),"-1,668",0,0,-238,"-1,668"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"25,541","52,233","40,958","286,708"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"25,524","20,459","18,260","127,822"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,EU government bodies,"532,098","648,723","776,236","723,143","5,062,004"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"2,903",0,619,857,"6,002"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,Non-EU other,0,"44,844","66,067","53,597","375,183"
10007801,University of Plymouth,B,11,Computer Science and Informatics,,,,Total income,"942,442","1,206,055","1,103,364","1,095,045","7,665,321"
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","17,448",0,"155,753","113,744","796,214"
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"3,613",0,"7,513","5,882","41,178"
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","183,857","81,430","201,532","181,850","1,272,951"
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"34,297",202,"5,044","35,308"
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","41,666","35,756","54,807","50,208","351,459"
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,EU government bodies,"15,380","136,136","129,114","113,869","797,086"
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007155,University of Portsmouth,B,11,Computer Science and Informatics,,,,Total income,"261,964","287,619","548,922","470,599","3,294,196"
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","4,399,511","4,319,147","4,516,579","4,471,650","31,301,555"
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"-1,000",-2,"69,379","49,413","345,895"
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","268,008","260,673","372,512","341,606","2,391,242"
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","46,456","46,053","264,253","201,967","1,413,775"
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,UK other sources,"15,000","32,000","17,687","19,348","135,438"
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,EU government bodies,"2,317,619","1,670,483","1,553,991","1,679,722","11,758,060"
10007775,Queen Mary University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
