Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,"70,421","79,649","38,152","48,690","340,830"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,0,0,"16,203","11,574","81,019"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,"1,199",857,"5,999"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations",0,0,"62,830","44,878","314,150"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,0,"12,999",191,"1,994","13,958"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,0,0,"121,312","86,651","606,562"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,"22,590","16,260","46,500","38,764","271,352"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"505,413","423,983","549,856","525,525","3,678,678"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"5,496","18,661","14,114","98,803"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),"18,648","35,831","185,262","140,113","980,791"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),0,0,0,0,0
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities","80,879","47,828","61,775","62,511","437,582"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,0,0,"45,505","32,504","227,529"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations",0,"5,000","32,414","23,867","167,074"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,"20,408","14,410","27,456","24,585","172,101"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,"24,612","44,900","65,049","56,393","394,757"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"EU industry, commerce and public corporations",0,"24,432","135,872","100,542","703,796"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU (excluding UK) other,"31,791","9,788","11,621","14,240","99,686"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU-based charities (open competitive process),0,0,"11,381","8,129","56,905"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU other,0,"3,836","7,435","5,858","41,011"
10004797,Nottingham Trent University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Total income,"176,338","191,521","602,435","482,862","3,380,035"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"15,400","11,000","77,004"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"23,795","16,996","118,975"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","111,727","217,757","42,178","77,196","540,378"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","9,359",0,10,"1,344","9,412"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK other sources,"31,574",197,"8,898","10,894","76,263"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,EU government bodies,"158,223","28,413","307,630","246,398","1,724,790"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"96,420","137,187","49,648","68,835","481,849"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Non-EU other,"6,962","3,305","5,014","5,048","35,337"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Total income,"414,265","386,859","452,576","437,715","3,064,008"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,749,917","2,337,468","2,759,562","2,697,885","18,885,196"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"2,395,959","2,707,663","3,077,234","2,927,113","20,489,795"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK-based charities (other),"167,485","218,349","417,072","353,027","2,471,195"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","1,121,149","1,415,517","1,230,522","1,241,325","8,689,278"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Health research funding bodies,"4,501,722","4,438,014","5,220,127","5,005,767","35,040,372"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"1,508,981","86,808","277,574","1,943,024"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","649,184","907,634","477,638","563,572","3,945,009"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK other sources,"173,185","335,574","236,648","241,714","1,691,999"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,EU government bodies,"176,648","135,129","234,193","211,820","1,482,745"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"113,935","51,638","15,803","34,941","244,592"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","242,371","307,087","375,129","346,443","2,425,107"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,EU (excluding UK) other,"11,725","68,266","25,573","29,693","207,856"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"67,544","112,069","195,896","165,584","1,159,093"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"500,892","408,780","429,372","436,647","3,056,533"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Non-EU other,"62,791","105,903","227,776","186,796","1,307,576"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Total income,"12,934,507","15,058,072","15,009,358","14,719,910","103,039,370"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","567,099","266,654","417,783","417,524","2,922,671"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,UK-based charities (open competitive process),"335,366","271,345","719,989","600,951","4,206,660"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,UK-based charities (other),"38,909",367,"17,313","17,977","125,842"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,"UK central government bodies/local authorities, health and hospital authorities","499,811","390,213","259,971","312,839","2,189,879"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,Health research funding bodies,"2,398,500","2,060,292","1,846,678","1,956,026","13,692,183"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,UK central government tax credits for research and development expenditure,0,"348,226","20,032","64,055","448,390"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,"UK industry, commerce and public corporations","118,365","152,418","55,594","78,393","548,755"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,UK other sources,"1,006","13,401","43,308","32,992","230,949"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,EU government bodies,"31,780","96,216","82,026","76,875","538,126"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,EU-based charities (open competitive process),0,0,0,0,0
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,"EU industry, commerce and public corporations","5,850","71,076","2,841","13,019","91,133"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,EU (excluding UK) other,0,0,770,550,"3,853"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,Non-EU-based charities (open competitive process),0,0,"5,885","4,203","29,425"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,Non-EU industry commerce and public corporations,"127,424","96,979","74,581","85,330","597,311"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,Non-EU other,"266,920","61,296","6,014","51,184","358,290"
10007154,University of Nottingham,A,2,"Public Health, Health Services and Primary Care",,,,Total income,"4,391,030","3,828,483","3,552,790","3,711,923","25,983,467"
10007154,University of Nottingham,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,453,071","2,994,656","3,345,147","3,167,637","22,173,464"
10007154,University of Nottingham,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"1,146,824","1,394,261","1,131,273","1,171,064","8,197,452"
10007154,University of Nottingham,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),"157,968","209,349","57,677","93,671","655,702"
10007154,University of Nottingham,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","854,131","785,353","778,382","790,199","5,531,395"
10007154,University of Nottingham,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,"1,123,125","1,195,822","2,031,251","1,782,171","12,475,203"
10007154,University of Nottingham,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,"812,528","46,743","149,463","1,046,244"
