Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10004063,LSE,C,16,Economics and Econometrics,,,,UK-based charities (open competitive process),"6,241","50,923","8,998","14,593","102,157"
10004063,LSE,C,16,Economics and Econometrics,,,,UK-based charities (other),"4,634","3,630","7,598","6,608","46,258"
10004063,LSE,C,16,Economics and Econometrics,,,,"UK central government bodies/local authorities, health and hospital authorities","670,302","336,861","2,361,414","1,830,604","12,814,234"
10004063,LSE,C,16,Economics and Econometrics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,16,Economics and Econometrics,,,,"UK industry, commerce and public corporations",0,0,"32,056","22,897","160,281"
10004063,LSE,C,16,Economics and Econometrics,,,,UK other sources,"278,240","16,144","1,643","43,228","302,602"
10004063,LSE,C,16,Economics and Econometrics,,,,EU government bodies,"992,125","642,111","1,794,130","1,514,983","10,604,886"
10004063,LSE,C,16,Economics and Econometrics,,,,EU-based charities (open competitive process),0,0,"91,818","65,584","459,092"
10004063,LSE,C,16,Economics and Econometrics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004063,LSE,C,16,Economics and Econometrics,,,,EU (excluding UK) other,0,0,901,644,"4,508"
10004063,LSE,C,16,Economics and Econometrics,,,,Non-EU-based charities (open competitive process),0,"122,817","211,373","168,526","1,179,684"
10004063,LSE,C,16,Economics and Econometrics,,,,Non-EU industry commerce and public corporations,"583,231","593,786","26,994","187,426","1,311,988"
10004063,LSE,C,16,Economics and Econometrics,,,,Non-EU other,"561,378","385,577","349,775","385,118","2,695,832"
10004063,LSE,C,16,Economics and Econometrics,,,,Total income,"5,019,249","4,438,225","6,949,131","6,314,732","44,203,129"
10004063,LSE,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","718,154","1,060,373","875,209","879,225","6,154,576"
10004063,LSE,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),"170,985","43,961","36,969","57,113","399,791"
10004063,LSE,C,17,Business and Management Studies,,,,UK-based charities (other),0,"34,516","102,486","78,135","546,949"
10004063,LSE,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","32,767","61,035","127,774","104,667","732,672"
10004063,LSE,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations","111,611","88,392","3,500","31,071","217,503"
10004063,LSE,C,17,Business and Management Studies,,,,UK other sources,"412,478","306,629","183,585","233,862","1,637,034"
10004063,LSE,C,17,Business and Management Studies,,,,EU government bodies,"96,857","271,485","887,106","686,267","4,803,873"
10004063,LSE,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),0,0,"20,563","14,688","102,818"
10004063,LSE,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations","110,571","92,229","54,707","68,048","476,336"
10004063,LSE,C,17,Business and Management Studies,,,,EU (excluding UK) other,0,0,"72,827","52,019","364,136"
10004063,LSE,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004063,LSE,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,"182,282","128,473","116,518","127,621","893,349"
10004063,LSE,C,17,Business and Management Studies,,,,Non-EU other,"83,598","18,143","54,410","53,399","373,793"
10004063,LSE,C,17,Business and Management Studies,,,,Total income,"1,919,303","2,105,236","2,535,658","2,386,118","16,702,830"
10004063,LSE,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","144,796","95,221","180,207","163,007","1,141,052"
10004063,LSE,C,18,Law,,,,UK-based charities (open competitive process),"78,829","85,384","22,383","39,446","276,128"
10004063,LSE,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10004063,LSE,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"5,500","136,479","98,270","687,896"
10004063,LSE,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10004063,LSE,C,18,Law,,,,UK other sources,0,"2,962","2,636","2,306","16,146"
10004063,LSE,C,18,Law,,,,EU government bodies,"109,145","23,842","195,879","158,912","1,112,384"
10004063,LSE,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10004063,LSE,C,18,Law,,,,"EU industry, commerce and public corporations","76,914","15,163",0,"13,153","92,077"
10004063,LSE,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10004063,LSE,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,"9,087","6,491","45,437"
10004063,LSE,C,18,Law,,,,Non-EU industry commerce and public corporations,871,"2,208",0,439,"3,079"
10004063,LSE,C,18,Law,,,,Non-EU other,"24,373","17,853","32,675","29,371","205,603"
10004063,LSE,C,18,Law,,,,Total income,"434,928","248,133","579,348","511,400","3,579,802"
10004063,LSE,C,19,Politics and International Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","137,714","37,332","729,763","546,266","3,823,863"
10004063,LSE,C,19,Politics and International Studies,,,,UK-based charities (open competitive process),"69,445","146,097","72,096","82,289","576,026"
10004063,LSE,C,19,Politics and International Studies,,,,UK-based charities (other),"20,031","18,667","43,678","36,727","257,092"
10004063,LSE,C,19,Politics and International Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"201,504","143,931","1,007,521"
10004063,LSE,C,19,Politics and International Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,19,Politics and International Studies,,,,"UK industry, commerce and public corporations","152,393","15,153","10,036","31,103","217,726"
10004063,LSE,C,19,Politics and International Studies,,,,UK other sources,0,"31,463",0,"4,494","31,463"
10004063,LSE,C,19,Politics and International Studies,,,,EU government bodies,"771,227","718,805","809,804","791,293","5,539,052"
10004063,LSE,C,19,Politics and International Studies,,,,EU-based charities (open competitive process),0,0,"1,384",988,"6,921"
10004063,LSE,C,19,Politics and International Studies,,,,"EU industry, commerce and public corporations","2,624",614,"38,713","28,114","196,804"
10004063,LSE,C,19,Politics and International Studies,,,,EU (excluding UK) other,"6,235","211,054","179,221","159,056","1,113,398"
10004063,LSE,C,19,Politics and International Studies,,,,Non-EU-based charities (open competitive process),0,0,"13,159","9,399","65,798"
10004063,LSE,C,19,Politics and International Studies,,,,Non-EU industry commerce and public corporations,"30,026","27,453",0,"8,211","57,479"
10004063,LSE,C,19,Politics and International Studies,,,,Non-EU other,"788,431","726,137","822,721","804,025","5,628,177"
10004063,LSE,C,19,Politics and International Studies,,,,Total income,"1,978,126","1,932,775","2,922,083","2,645,902","18,521,320"
10004063,LSE,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","478,868","668,884","1,192,177","1,015,519","7,108,638"
10004063,LSE,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"217,919","341,424","617,558","521,019","3,647,134"
10004063,LSE,C,20,Social Work and Social Policy,,,,UK-based charities (other),"160,202","164,210","252,190","226,480","1,585,363"
10004063,LSE,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","2,242,174","2,094,161","2,390,728","2,327,139","16,289,975"
10004063,LSE,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations","12,714","23,153","2,935","7,220","50,543"
10004063,LSE,C,20,Social Work and Social Policy,,,,UK other sources,"5,000","2,313","1,534","2,141","14,987"
10004063,LSE,C,20,Social Work and Social Policy,,,,EU government bodies,"1,829,933","1,646,952","1,278,319","1,409,782","9,868,480"
10004063,LSE,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,"57,642","41,173","288,212"
10004063,LSE,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations","150,834","280,604","81,526","119,867","839,069"
10004063,LSE,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,"53,625","38,723","84,757","73,733","516,134"
10004063,LSE,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),"273,004","158,297","187,324","195,417","1,367,922"
10004063,LSE,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,"5,197","10,224","71,952","53,597","375,185"
10004063,LSE,C,20,Social Work and Social Policy,,,,Non-EU other,"39,095","169,927","265,209","219,295","1,535,069"
10004063,LSE,C,20,Social Work and Social Policy,,,,Total income,"5,468,565","5,598,872","6,483,854","6,212,387","43,486,711"
10004063,LSE,C,21,Sociology,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","332,020","294,614","372,264","355,422","2,487,958"
10004063,LSE,C,21,Sociology,,,,UK-based charities (open competitive process),"41,659","57,739","123,400","102,343","716,402"
10004063,LSE,C,21,Sociology,,,,UK-based charities (other),"25,767",0,"8,975","10,092","70,645"
10004063,LSE,C,21,Sociology,,,,"UK central government bodies/local authorities, health and hospital authorities","3,780",-5,"4,000","3,396","23,775"
10004063,LSE,C,21,Sociology,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,21,Sociology,,,,"UK industry, commerce and public corporations","6,163","3,766","132,580","96,118","672,832"
10004063,LSE,C,21,Sociology,,,,UK other sources,"75,347","140,349",0,"30,813","215,696"
10004063,LSE,C,21,Sociology,,,,EU government bodies,"115,441","156,013","173,881","162,979","1,140,859"
10004063,LSE,C,21,Sociology,,,,EU-based charities (open competitive process),0,0,"37,335","26,668","186,678"
10004063,LSE,C,21,Sociology,,,,"EU industry, commerce and public corporations","45,845","-3,495",909,"6,699","46,896"
10004063,LSE,C,21,Sociology,,,,EU (excluding UK) other,"955,779","752,471","727,034","763,345","5,343,420"
10004063,LSE,C,21,Sociology,,,,Non-EU-based charities (open competitive process),0,0,"32,712","23,365","163,560"
10004063,LSE,C,21,Sociology,,,,Non-EU industry commerce and public corporations,"5,610","4,784","58,114","42,995","300,966"
10004063,LSE,C,21,Sociology,,,,Non-EU other,"293,641","179,699","251,257","247,089","1,729,625"
10004063,LSE,C,21,Sociology,,,,Total income,"1,901,052","1,585,935","1,922,465","1,871,330","13,099,312"
10004063,LSE,C,22,Anthropology and Development Studies,A,22A: Anthropology,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","289,366","345,621","412,324","385,229","2,696,608"
10004063,LSE,C,22,Anthropology and Development Studies,A,22A: Anthropology,,UK-based charities (open competitive process),"29,056","78,987","77,416","70,731","495,123"
10004063,LSE,C,22,Anthropology and Development Studies,A,22A: Anthropology,,UK-based charities (other),0,0,0,0,0
10004063,LSE,C,22,Anthropology and Development Studies,A,22A: Anthropology,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10004063,LSE,C,22,Anthropology and Development Studies,A,22A: Anthropology,,UK central government tax credits for research and development expenditure,0,0,0,0,0
